num_cores,coverage_amount_reached,duration_seconds,share_coverage_results,share_inputs_database
1540, 25.094285714285682, 25, false, true
1560, 25.042500000000018, 25, false, true
1560, 10.878571428571433, 25, false, false
1560, 79.08321428571423, 25, true, true
1560, 79.41678571428578, 25, true, false
1580, 79.16892857142857, 25, true, true
1580, 25.084642857142867, 25, false, true
1580, 79.37785714285721, 25, true, false
1580, 11.022142857142864, 25, false, false
1600, 79.19285714285718, 25, true, true
1600, 79.4474999999999, 25, true, false
1600, 25.25, 25, false, true
1600, 11.10642857142858, 25, false, false
1620, 79.44071428571435, 25, true, false
1620, 10.86142857142857, 25, false, false
1620, 79.50071428571427, 25, true, true
1620, 25.125000000000004, 25, false, true
1640, 79.42750000000005, 25, true, true
1640, 10.900357142857143, 25, false, false
1640, 25.070357142857134, 25, false, true
1640, 79.50535714285724, 25, true, false
1660, 25.18107142857142, 25, false, true
1660, 10.914642857142848, 25, false, false
1660, 79.69607142857136, 25, true, true
1660, 79.69749999999998, 25, true, false
1680, 79.79000000000003, 25, true, true
1680, 79.73071428571433, 25, true, false
1680, 25.178928571428578, 25, false, true
1680, 10.983214285714281, 25, false, false
1700, 79.64321428571422, 25, true, true
1700, 10.799642857142848, 25, false, false
1700, 79.8192857142858, 25, true, false
1700, 25.224642857142825, 25, false, true
1720, 79.96535714285713, 25, true, false
1720, 79.8392857142857, 25, true, true
1720, 10.862499999999983, 25, false, false
1720, 25.358571428571437, 25, false, true
1740, 10.868928571428572, 25, false, false
1740, 79.75428571428567, 25, true, false
1740, 80.01142857142862, 25, true, true
1740, 25.16214285714287, 25, false, true
1760, 10.872857142857152, 25, false, false
1760, 25.325714285714273, 25, false, true
1760, 79.9764285714286, 25, true, false
1760, 80.01285714285716, 25, true, true
1780, 80.01464285714286, 25, true, false
1780, 80.12392857142855, 25, true, true
1780, 25.116785714285722, 25, false, true
1780, 10.946785714285696, 25, false, false
1800, 25.331428571428567, 25, false, true
1800, 10.93571428571429, 25, false, false
1800, 80.15750000000006, 25, true, false
1800, 80.26714285714282, 25, true, true
1820, 80.29964285714283, 25, true, true
1820, 11.037857142857138, 25, false, false
1820, 25.240357142857164, 25, false, true
1820, 80.18964285714283, 25, true, false
1840, 80.21107142857143, 25, true, false
1840, 11.024999999999993, 25, false, false
1840, 25.158571428571417, 25, false, true
1840, 80.34071428571437, 25, true, true
1860, 80.43571428571433, 25, true, true
1860, 10.910714285714281, 25, false, false
1860, 25.331071428571448, 25, false, true
1860, 80.31071428571423, 25, true, false
1880, 10.941428571428574, 25, false, false
1880, 25.405357142857145, 25, false, true
1880, 80.28464285714286, 25, true, false
1880, 80.42892857142854, 25, true, true
1900, 80.68857142857136, 25, true, true
1900, 25.242857142857147, 25, false, true
1900, 10.965357142857144, 25, false, false
1900, 80.33714285714281, 25, true, false
1920, 80.64678571428561, 25, true, true
1920, 10.893214285714285, 25, false, false
1920, 80.48214285714285, 25, true, false
1920, 25.332142857142866, 25, false, true
1940, 25.233214285714286, 25, false, true
1940, 11.04178571428571, 25, false, false
1940, 80.45999999999995, 25, true, false
1940, 80.77321428571427, 25, true, true
1960, 25.216071428571407, 25, false, true
1960, 10.853928571428565, 25, false, false
1960, 80.98392857142863, 25, true, true
1960, 80.72607142857136, 25, true, false
1980, 80.57535714285713, 25, true, false
1980, 81.10357142857147, 25, true, true
1980, 25.238214285714303, 25, false, true
1980, 10.98821428571429, 25, false, false
2000, 10.86785714285715, 25, false, false
2000, 80.62607142857144, 25, true, false
2000, 80.90035714285717, 25, true, true
2000, 25.433214285714307, 25, false, true
